,Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,NonComm_Positions_Long_All,NonComm_Positions_Short_All,NonComm_Postions_Spread_All,Comm_Positions_Long_All,Comm_Positions_Short_All,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,NonComm_Positions_Long_Old,NonComm_Positions_Short_Old,NonComm_Positions_Spread_Old,Comm_Positions_Long_Old,Comm_Positions_Short_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,NonComm_Positions_Long_Other,NonComm_Positions_Short_Other,NonComm_Positions_Spread_Other,Comm_Positions_Long_Other,Comm_Positions_Short_Other,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_NonComm_Long_All,Change_in_NonComm_Short_All,Change_in_NonComm_Spead_All,Change_in_Comm_Long_All,Change_in_Comm_Short_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_NonComm_Long_All,Pct_of_OI_NonComm_Short_All,Pct_of_OI_NonComm_Spread_All,Pct_of_OI_Comm_Long_All,Pct_of_OI_Comm_Short_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_NonComm_Long_Old,Pct_of_OI_NonComm_Short_Old,Pct_of_OI_NonComm_Spread_Old,Pct_of_OI_Comm_Long_Old,Pct_of_OI_Comm_Short_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_NonComm_Long_Other,Pct_of_OI_NonComm_Short_Other,Pct_of_OI_NonComm_Spread_Other,Pct_of_OI_Comm_Long_Other,Pct_of_OI_Comm_Short_Other,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_NonComm_Long_All,Traders_NonComm_Short_All,Traders_NonComm_Spread_All,Traders_Comm_Long_All,Traders_Comm_Short_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_NonComm_Long_Old,Traders_NonComm_Short_Old,Traders_NonComm_Spead_Old,Traders_Comm_Long_Old,Traders_Comm_Short_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_NonComm_Long_Other,Traders_NonComm_Short_Other,Traders_NonComm_Spread_Other,Traders_Comm_Long_Other,Traders_Comm_Short_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units
614,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60606,2006-06-06,023651,NYME,1,23,836815,90364,94553,327744,347025,378389,765133,800686,71682,36129,836815,90364,94553,327744,347025,378389,765133,800686,71682,36129,0,0,0,0,0,0,0,0,0,0,13949.0,-440.0,-8559.0,6134.0,9948.0,15786.0,15642.0,13361.0,-1693.0,588.0,100,10.8,11.3,39.2,41.5,45.2,91.4,95.7,8.6,4.3,100,10.8,11.3,39.2,41.5,45.2,91.4,95.7,8.6,4.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230,74,54,81,95,76,205,180,230,74,54,81,95,76,205,180,0,0,0,0,0,0,0,0,34.1,31.8,45.6,45.8,8.7,7.7,11.6,11.5,34.1,31.8,45.6,45.8,8.7,7.7,11.6,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
615,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60530,2006-05-30,023651,NYME,1,23,822866,90804,103112,321610,337077,362603,749491,787325,73375,35541,822866,90804,103112,321610,337077,362603,749491,787325,73375,35541,0,0,0,0,0,0,0,0,0,0,-9114.0,3668.0,-6450.0,-2170.0,-9516.0,5150.0,-8018.0,-3470.0,-1096.0,-5644.0,100,11.0,12.5,39.1,41.0,44.1,91.1,95.7,8.9,4.3,100,11.0,12.5,39.1,41.0,44.1,91.1,95.7,8.9,4.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,73,57,77,93,72,201,174,228,73,57,77,93,72,201,174,0,0,0,0,0,0,0,0,34.6,32.4,45.8,46.0,8.9,8.1,11.8,11.5,34.6,32.4,45.8,46.0,8.9,8.1,11.8,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
616,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60523,2006-05-23,023651,NYME,1,23,831980,87136,109562,323780,346593,357453,757509,790795,74471,41185,831980,87136,109562,323780,346593,357453,757509,790795,74471,41185,0,0,0,0,0,0,0,0,0,0,22621.0,3472.0,-89.0,11865.0,8273.0,7398.0,23610.0,19174.0,-989.0,3447.0,100,10.5,13.2,38.9,41.7,43.0,91.0,95.0,9.0,5.0,100,10.5,13.2,38.9,41.7,43.0,91.0,95.0,9.0,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228,66,65,78,95,72,203,174,228,66,65,78,95,72,203,174,0,0,0,0,0,0,0,0,35.2,32.6,46.7,45.9,8.8,7.5,11.7,10.9,35.2,32.6,46.7,45.9,8.8,7.5,11.7,10.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
617,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60516,2006-05-16,023651,NYME,1,23,809359,83664,109651,311915,338320,350055,733899,771621,75460,37738,809359,83664,109651,311915,338320,350055,733899,771621,75460,37738,0,0,0,0,0,0,0,0,0,0,38898.0,8755.0,5974.0,14055.0,19342.0,19316.0,42152.0,39345.0,-3254.0,-447.0,100,10.3,13.5,38.5,41.8,43.3,90.7,95.3,9.3,4.7,100,10.3,13.5,38.5,41.8,43.3,90.7,95.3,9.3,4.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,238,72,64,87,94,71,211,183,238,72,64,87,94,71,211,183,0,0,0,0,0,0,0,0,34.2,32.7,45.4,45.9,8.8,7.4,11.5,11.1,34.2,32.7,45.4,45.9,8.8,7.4,11.5,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
618,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60509,2006-05-09,023651,NYME,1,23,770461,74909,103677,297860,318978,330739,691747,732276,78714,38185,770461,74909,103677,297860,318978,330739,691747,732276,78714,38185,0,0,0,0,0,0,0,0,0,0,33466.0,4816.0,7002.0,12676.0,14751.0,8126.0,32243.0,27804.0,1223.0,5662.0,100,9.7,13.5,38.7,41.4,42.9,89.8,95.0,10.2,5.0,100,9.7,13.5,38.7,41.4,42.9,89.8,95.0,10.2,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,231,74,61,82,92,68,205,175,231,74,61,82,92,68,205,175,0,0,0,0,0,0,0,0,33.0,32.4,43.9,45.5,8.6,8.2,11.5,11.9,33.0,32.4,43.9,45.5,8.6,8.2,11.5,11.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
619,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60502,2006-05-02,023651,NYME,1,23,736995,70093,96675,285184,304227,322613,659504,704472,77491,32523,736995,70093,96675,285184,304227,322613,659504,704472,77491,32523,0,0,0,0,0,0,0,0,0,0,6376.0,6872.0,20014.0,-15530.0,15514.0,3060.0,6856.0,7544.0,-480.0,-1168.0,100,9.5,13.1,38.7,41.3,43.8,89.5,95.6,10.5,4.4,100,9.5,13.1,38.7,41.3,43.8,89.5,95.6,10.5,4.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229,74,58,81,93,69,206,172,229,74,58,81,93,69,206,172,0,0,0,0,0,0,0,0,33.1,32.7,44.0,44.9,8.5,7.9,11.5,11.8,33.1,32.7,44.0,44.9,8.5,7.9,11.5,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
620,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60425,2006-04-25,023651,NYME,1,23,730619,63221,76661,300714,288713,319553,652648,696928,77971,33691,730619,63221,76661,300714,288713,319553,652648,696928,77971,33691,0,0,0,0,0,0,0,0,0,0,20555.0,4396.0,-11130.0,8239.0,10059.0,18271.0,22694.0,15380.0,-2139.0,5175.0,100,8.7,10.5,41.2,39.5,43.7,89.3,95.4,10.7,4.6,100,8.7,10.5,41.2,39.5,43.7,89.3,95.4,10.7,4.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,66,48,79,92,70,198,162,213,66,48,79,92,70,198,162,0,0,0,0,0,0,0,0,33.2,34.1,44.1,46.6,7.5,7.5,10.6,11.5,33.2,34.1,44.1,46.6,7.5,7.5,10.6,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
621,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60418,2006-04-18,023651,NYME,1,23,710064,58825,87791,292475,278654,301282,629954,681548,80110,28516,710064,58825,87791,292475,278654,301282,629954,681548,80110,28516,0,0,0,0,0,0,0,0,0,0,22151.0,242.0,-4006.0,12970.0,9268.0,19591.0,22480.0,28555.0,-329.0,-6404.0,100,8.3,12.4,41.2,39.2,42.4,88.7,96.0,11.3,4.0,100,8.3,12.4,41.2,39.2,42.4,88.7,96.0,11.3,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,224,69,55,84,92,70,207,170,224,69,55,84,92,70,207,170,0,0,0,0,0,0,0,0,33.3,34.6,43.8,46.8,7.7,8.0,10.9,12.6,33.3,34.6,43.8,46.8,7.7,8.0,10.9,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
622,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60411,2006-04-11,023651,NYME,1,23,687913,58583,91797,279505,269386,281691,607474,652993,80439,34920,687913,58583,91797,279505,269386,281691,607474,652993,80439,34920,0,0,0,0,0,0,0,0,0,0,24399.0,5109.0,9719.0,10580.0,8927.0,4321.0,24616.0,24620.0,-217.0,-221.0,100,8.5,13.3,40.6,39.2,40.9,88.3,94.9,11.7,5.1,100,8.5,13.3,40.6,39.2,40.9,88.3,94.9,11.7,5.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,57,58,79,94,72,198,170,218,57,58,79,94,72,198,170,0,0,0,0,0,0,0,0,33.8,34.4,44.4,46.4,8.7,8.1,11.8,12.5,33.8,34.4,44.4,46.4,8.7,8.1,11.8,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
623,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60404,2006-04-04,023651,NYME,1,23,663514,53474,82078,268925,260459,277370,582858,628373,80656,35141,663514,53474,82078,268925,260459,277370,582858,628373,80656,35141,0,0,0,0,0,0,0,0,0,0,16596.0,9481.0,9699.0,13590.0,-3274.0,-2625.0,19797.0,20664.0,-3201.0,-4068.0,100,8.1,12.4,40.5,39.3,41.8,87.8,94.7,12.2,5.3,100,8.1,12.4,40.5,39.3,41.8,87.8,94.7,12.2,5.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,60,50,71,93,73,191,161,209,60,50,71,93,73,191,161,0,0,0,0,0,0,0,0,34.0,34.4,44.9,46.8,8.3,7.8,11.6,12.8,34.0,34.4,44.9,46.8,8.3,7.8,11.6,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
624,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60328,2006-03-28,023651,NYME,1,23,646918,43993,72379,255335,263733,279995,563061,607709,83857,39209,646918,43993,72379,255335,263733,279995,563061,607709,83857,39209,0,0,0,0,0,0,0,0,0,0,-2650.0,2328.0,-8041.0,462.0,-7588.0,1131.0,-4798.0,-6448.0,2148.0,3798.0,100,6.8,11.2,39.5,40.8,43.3,87.0,93.9,13.0,6.1,100,6.8,11.2,39.5,40.8,43.3,87.0,93.9,13.0,6.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,202,58,47,74,91,69,189,155,202,58,47,74,91,69,189,155,0,0,0,0,0,0,0,0,31.8,32.3,43.1,45.4,7.4,7.4,11.0,11.8,31.8,32.3,43.1,45.4,7.4,7.4,11.0,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
625,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60321,2006-03-21,023651,NYME,1,23,649568,41665,80420,254873,271321,278864,567859,614157,81709,35411,649568,41665,80420,254873,271321,278864,567859,614157,81709,35411,0,0,0,0,0,0,0,0,0,0,17630.0,7164.0,4146.0,7458.0,-208.0,4387.0,14414.0,15991.0,3216.0,1639.0,100,6.4,12.4,39.2,41.8,42.9,87.4,94.5,12.6,5.5,100,6.4,12.4,39.2,41.8,42.9,87.4,94.5,12.6,5.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,55,56,75,93,75,194,163,208,55,56,75,93,75,194,163,0,0,0,0,0,0,0,0,31.5,32.1,42.5,44.4,7.0,7.5,10.4,12.4,31.5,32.1,42.5,44.4,7.0,7.5,10.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
626,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60314,2006-03-14,023651,NYME,1,23,631938,34501,76274,247415,271529,274477,553445,598166,78493,33772,631938,34501,76274,247415,271529,274477,553445,598166,78493,33772,0,0,0,0,0,0,0,0,0,0,14092.0,499.0,406.0,9365.0,2502.0,1618.0,12366.0,11389.0,1726.0,2703.0,100,5.5,12.1,39.2,43.0,43.4,87.6,94.7,12.4,5.3,100,5.5,12.1,39.2,43.0,43.4,87.6,94.7,12.4,5.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,59,53,74,91,73,193,162,209,59,53,74,91,73,193,162,0,0,0,0,0,0,0,0,31.8,32.6,42.7,44.7,7.2,7.8,10.0,12.7,31.8,32.6,42.7,44.7,7.2,7.8,10.0,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
627,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60307,2006-03-07,023651,NYME,1,23,617846,34002,75868,238050,269027,272859,541079,586777,76767,31069,617846,34002,75868,238050,269027,272859,541079,586777,76767,31069,0,0,0,0,0,0,0,0,0,0,10228.0,-315.0,2382.0,-1031.0,7262.0,6082.0,5916.0,7433.0,4312.0,2795.0,100,5.5,12.3,38.5,43.5,44.2,87.6,95.0,12.4,5.0,100,5.5,12.3,38.5,43.5,44.2,87.6,95.0,12.4,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208,56,52,75,91,75,193,163,208,56,52,75,91,75,193,163,0,0,0,0,0,0,0,0,31.3,33.2,42.4,45.4,7.4,7.7,10.3,12.6,31.3,33.2,42.4,45.4,7.4,7.7,10.3,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
628,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60228,2006-02-28,023651,NYME,1,23,607618,34317,73486,239081,261765,266777,535163,579344,72455,28274,607618,34317,73486,239081,261765,266777,535163,579344,72455,28274,0,0,0,0,0,0,0,0,0,0,-8955.0,-15171.0,-22639.0,20840.0,-17622.0,-5743.0,-11953.0,-7542.0,2998.0,-1413.0,100,5.6,12.1,39.3,43.1,43.9,88.1,95.3,11.9,4.7,100,5.6,12.1,39.3,43.1,43.9,88.1,95.3,11.9,4.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204,56,53,73,86,73,185,161,204,56,53,73,86,73,185,161,0,0,0,0,0,0,0,0,31.7,33.9,43.2,46.0,7.4,7.3,10.3,12.0,31.7,33.9,43.2,46.0,7.4,7.3,10.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
629,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60221,2006-02-21,023651,NYME,1,23,616573,49488,96125,218241,279387,272520,547116,586886,69457,29687,616573,49488,96125,218241,279387,272520,547116,586886,69457,29687,0,0,0,0,0,0,0,0,0,0,32145.0,-4597.0,3053.0,28663.0,7440.0,1015.0,31506.0,32731.0,639.0,-586.0,100,8.0,15.6,35.4,45.3,44.2,88.7,95.2,11.3,4.8,100,8.0,15.6,35.4,45.3,44.2,88.7,95.2,11.3,4.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213,52,52,71,101,77,196,162,213,52,52,71,101,77,196,162,0,0,0,0,0,0,0,0,30.4,31.8,42.2,44.7,8.4,8.9,12.5,14.8,30.4,31.8,42.2,44.7,8.4,8.9,12.5,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
630,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60214,2006-02-14,023651,NYME,1,23,584428,54085,93072,189578,271947,271505,515610,554155,68818,30273,584428,54085,93072,189578,271947,271505,515610,554155,68818,30273,0,0,0,0,0,0,0,0,0,0,26355.0,982.0,202.0,9170.0,15154.0,12538.0,25306.0,21910.0,1049.0,4445.0,100,9.3,15.9,32.4,46.5,46.5,88.2,94.8,11.8,5.2,100,9.3,15.9,32.4,46.5,46.5,88.2,94.8,11.8,5.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,54,55,72,98,75,194,163,212,54,55,72,98,75,194,163,0,0,0,0,0,0,0,0,28.1,29.7,40.2,43.3,8.9,9.6,13.2,16.3,28.1,29.7,40.2,43.3,8.9,9.6,13.2,16.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
631,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60207,2006-02-07,023651,NYME,1,23,558073,53103,92870,180408,256793,258967,490304,532245,67769,25828,558073,53103,92870,180408,256793,258967,490304,532245,67769,25828,0,0,0,0,0,0,0,0,0,0,24861.0,-513.0,2825.0,6059.0,15395.0,18937.0,20941.0,27821.0,3920.0,-2960.0,100,9.5,16.6,32.3,46.0,46.4,87.9,95.4,12.1,4.6,100,9.5,16.6,32.3,46.0,46.4,87.9,95.4,12.1,4.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,53,51,73,96,74,193,160,209,53,51,73,96,74,193,160,0,0,0,0,0,0,0,0,27.5,30.6,39.0,44.9,9.3,11.1,13.8,18.5,27.5,30.6,39.0,44.9,9.3,11.1,13.8,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
632,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60131,2006-01-31,023651,NYME,1,23,533212,53616,90045,174349,241398,240030,469363,504424,63849,28788,533212,53616,90045,174349,241398,240030,469363,504424,63849,28788,0,0,0,0,0,0,0,0,0,0,-14390.0,3880.0,-7623.0,-3339.0,-7990.0,-2411.0,-7449.0,-13373.0,-6941.0,-1017.0,100,10.1,16.9,32.7,45.3,45.0,88.0,94.6,12.0,5.4,100,10.1,16.9,32.7,45.3,45.0,88.0,94.6,12.0,5.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207,59,47,67,93,73,188,156,207,59,47,67,93,73,188,156,0,0,0,0,0,0,0,0,27.1,29.7,38.9,44.2,9.5,10.8,14.4,18.4,27.1,29.7,38.9,44.2,9.5,10.8,14.4,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
633,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60124,2006-01-24,023651,NYME,1,23,547602,49736,97668,177688,249388,242441,476812,517797,70790,29805,547602,49736,97668,177688,249388,242441,476812,517797,70790,29805,0,0,0,0,0,0,0,0,0,0,620.0,2243.0,-502.0,3108.0,-4374.0,-2707.0,977.0,-101.0,-357.0,721.0,100,9.1,17.8,32.4,45.5,44.3,87.1,94.6,12.9,5.4,100,9.1,17.8,32.4,45.5,44.3,87.1,94.6,12.9,5.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205,55,53,72,92,73,185,163,205,55,53,72,92,73,185,163,0,0,0,0,0,0,0,0,25.8,29.0,37.7,42.8,8.9,10.3,14.1,17.9,25.8,29.0,37.7,42.8,8.9,10.3,14.1,17.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
634,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60117,2006-01-17,023651,NYME,1,23,546982,47493,98170,174580,253762,245148,475835,517898,71147,29084,546982,47493,98170,174580,253762,245148,475835,517898,71147,29084,0,0,0,0,0,0,0,0,0,0,-972.0,3610.0,7340.0,-5914.0,2604.0,642.0,300.0,2068.0,-1272.0,-3040.0,100,8.7,17.9,31.9,46.4,44.8,87.0,94.7,13.0,5.3,100,8.7,17.9,31.9,46.4,44.8,87.0,94.7,13.0,5.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203,53,54,68,91,72,183,158,203,53,54,68,91,72,183,158,0,0,0,0,0,0,0,0,25.4,29.1,37.1,44.0,9.3,11.9,14.1,19.0,25.4,29.1,37.1,44.0,9.3,11.9,14.1,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
635,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60110,2006-01-10,023651,NYME,1,23,547954,43883,90830,180494,251158,244506,475535,515830,72419,32124,547954,43883,90830,180494,251158,244506,475535,515830,72419,32124,0,0,0,0,0,0,0,0,0,0,-741.0,3074.0,6117.0,-10675.0,3561.0,715.0,-4040.0,-3843.0,3299.0,3102.0,100,8.0,16.6,32.9,45.8,44.6,86.8,94.1,13.2,5.9,100,8.0,16.6,32.9,45.8,44.6,86.8,94.1,13.2,5.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198,60,44,65,89,68,180,149,198,60,44,65,89,68,180,149,0,0,0,0,0,0,0,0,25.3,29.8,37.6,44.3,9.8,12.2,13.9,19.0,25.3,29.8,37.6,44.3,9.8,12.2,13.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
636,NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60103,2006-01-03,023651,NYME,1,23,548695,40809,84713,191169,247597,243791,479575,519673,69120,29022,548695,40809,84713,191169,247597,243791,479575,519673,69120,29022,0,0,0,0,0,0,0,0,0,0,4713.0,-2377.0,-922.0,5951.0,2794.0,24.0,6368.0,5053.0,-1655.0,-340.0,100,7.4,15.4,34.8,45.1,44.4,87.4,94.7,12.6,5.3,100,7.4,15.4,34.8,45.1,44.4,87.4,94.7,12.6,5.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,48,40,61,84,67,163,140,178,48,40,61,84,67,163,140,0,0,0,0,0,0,0,0,26.6,32.0,38.9,46.5,10.2,12.0,14.3,18.6,26.6,32.0,38.9,46.5,10.2,12.0,14.3,18.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(10,000 MMBTU'S)"
637,E-MINY NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60919,2006-09-19,023655,NYME,1,23,20280,8607,13948,3040,637,36,12284,17024,7996,3256,20280,8607,13948,3040,637,36,12284,17024,7996,3256,0,0,0,0,0,0,0,0,0,0,2641.0,3211.0,3168.0,1352.0,-564.0,-900.0,3999.0,3620.0,-1358.0,-979.0,100,42.4,68.8,15.0,3.1,0.2,60.6,83.9,39.4,16.1,100,42.4,68.8,15.0,3.1,0.2,60.6,83.9,39.4,16.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,14,8,3,1,1,17,10,23,14,8,3,1,1,17,10,0,0,0,0,0,0,0,0,35.3,75.1,46.4,83.7,24.4,60.1,34.6,68.8,35.3,75.1,46.4,83.7,24.4,60.1,34.6,68.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
638,E-MINY NATURAL GAS - NEW YORK MERCANTILE EXCHANGE,60912,2006-09-12,023655,NYME,1,23,17639,5396,10780,1688,1201,936,8285,13404,9354,4235,17639,5396,10780,1688,1201,936,8285,13404,9354,4235,0,0,0,0,0,0,0,0,0,0,522.0,-301.0,-1432.0,529.0,-965.0,518.0,-737.0,-385.0,1259.0,907.0,100,30.6,61.1,9.6,6.8,5.3,47.0,76.0,53.0,24.0,100,30.6,61.1,9.6,6.8,5.3,47.0,76.0,53.0,24.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,12,9,6,2,2,16,15,24,12,9,6,2,2,16,15,0,0,0,0,0,0,0,0,25.8,60.5,36.6,71.0,17.5,57.5,28.2,64.1,25.8,60.5,36.6,71.0,17.5,57.5,28.2,64.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(2,500 MMBTU'S)"
